x,beta,a,theta,phi_final,r,c_base,c_fix_b,c_test,beta_f,rho,J,share8,share12,share16,bottleneck_tester
0.9482590201458203,0.9652507649035761,6.653471297701423,4.358894288920461,2.4245651711552383,5.260244193197114,1.4438721588258576,4.600444039721734,0.015943992136471883,0.9820650241113981,1.237426203432676,0.09810349391412318,0.1732753553613302,0.8267246446386698,0.0,0.0
0.9705923945837428,0.9497465864053203,5.521840321050932,2.020934372237681,2.2457248376133503,5.087484562974865,1.3246561486132955,4.904260009056376,0.010932493254117076,0.9547881957786349,1.077918134775755,0.17530227789337838,0.0,0.0,1.0,0.0
0.9583290918490676,0.9638942258962492,4.97629558646765,1.726919886308294,6.513998614374099,4.649183419214957,0.8095286475994138,5.345177893137119,0.012399193954936723,0.8972005937499404,0.9331800251400665,0.10113811954531088,0.0,0.7889283927653482,0.21107160723465182,1.0
0.9769103330305261,0.903522428565709,3.4033255045750224,3.765235119521037,2.6436313541487033,6.9838312922342975,1.6730656003278017,4.690194464647308,0.014925725060667331,0.9547182196440084,0.9180744058935232,0.1967810810696616,0.2392900652648986,0.0,0.7607099347351014,1.0
0.9600562338959755,0.9228748084478734,4.655080996067003,3.224252908691061,2.184046983613579,4.930824090221223,1.3677911118693105,6.450017653915906,0.009994531267763836,0.959353996890329,1.3137767176256783,0.09030361949189558,0.5288738019666821,0.0,0.471126198033318,1.0
0.9592062868287872,0.922449204992448,3.760606954782232,2.047675159957117,3.263969062471224,4.171477772439856,1.0469796248489334,6.318924941447182,0.01213078064908131,0.9478154363395699,1.1186945309960201,0.07947140386400371,0.0,0.9240676594247237,0.07593234057527624,1.0
0.9739861873801814,0.9820263994688223,5.046464944141851,3.6457937490011076,4.643193281454449,5.219746824767145,1.744085487806524,4.508386441889892,0.011406706676018386,0.9115479528677352,0.8766416746606539,0.15805877706887736,0.0,0.0,1.0,1.0
0.9565461546919931,0.9649917751466819,5.023682015163531,2.0269577133485748,9.26957093166137,5.343213290360229,1.581827339891409,7.9017187549833565,0.01585938309966716,0.9010046712307612,1.0295216181077413,0.09574235066248483,0.0,0.7549923603006972,0.24500763969930275,1.0
0.9582526368323073,0.9567992615993621,6.180763704962333,2.003172869122812,9.523239112244722,4.481254826300744,1.660704874554393,5.7720125316320825,0.01121191544647539,0.9622199138062598,1.1511795043540671,0.09061943702212162,0.0,0.2324287863794122,0.7675712136205878,0.0
0.986128018983234,0.9633496371391788,3.4932349690511053,3.402299153911783,4.334092700019809,3.95003882473772,1.0907072346982543,3.3153442662903596,0.012134039222047258,0.8725615552472621,1.2187776900275757,0.1167946018596676,0.0,0.544971037862682,0.45502896213731797,1.0
0.976802910670888,0.9746166486633941,2.9943578146241903,8.087191187935037,3.8293047740382455,4.005147602000255,1.172791000674209,2.8284052852167396,0.009806277659256528,0.9743069745978142,1.1114467293547838,0.07472666234122183,0.0,0.0,1.0,1.0
0.971716964642693,0.9763842352632733,5.851065357785188,4.348820086818364,3.743714537425447,5.39047121402672,0.8900549185123582,4.427460668589857,0.014392805343559642,0.9490525635630457,1.0462545571839064,0.15442135930043793,0.0,0.0,1.0,1.0
0.9581416636049069,0.9275982664015203,2.3301962850335176,3.211731117302131,2.0533321669263627,6.072184430950228,1.50060170640152,2.4490787211459457,0.01114603055069573,0.9420965356841632,1.2917512811596843,0.12345643571958875,0.45863145437243863,0.5295148060155201,0.011853739612041291,1.0
0.9841013643884535,0.9560996213578105,1.7402482487636508,3.9727799655963087,9.140718898861198,5.089827957489044,1.9547442830581783,4.977921609172546,0.0141199663081485,0.9197564976247591,1.2111132463422531,0.11936217006531522,0.0,0.34393850017988714,0.6560614998201129,1.0
0.976366188215836,0.9630926691802983,0.8335201399393157,2.8627243604377024,6.755710522136276,6.436238561714232,1.1117478173123456,4.3440981362152,0.014975537964558439,0.9523468850831193,0.8564265969704511,0.2539332640633018,0.0,0.0,1.0,1.0
